variant,stage,trades,combined_pnl_usdt,mean_pnl_usdt,median_pnl_usdt,profit_factor,win_rate,median_duration_hours,p10_pnl_usdt,p90_pnl_usdt,family,stop_mode,cap_days,take_profit_pct,trail_giveback_pct,partial_take_profit_pct
TIME_STRUCT_CAP10_CAP7D,PRE_BREAKOUT,3337.0,-83751.01872422302,-25.097698149302673,-27.7860508424764,0.0,0.0,234.0,-30.70486499999999,-14.830983292787206,TIME_ONLY,STRUCT_CAP10,7,,,
FIXEDTP_STRUCT_CAP10_TP10_CAP7D,PRE_BREAKOUT,3529.0,4159.008675120819,1.17852328566756,-10.770208216520631,1.0925563673289582,0.476338906205724,97.0,-30.70486499999999,29.205165000000093,FIXED_TP,STRUCT_CAP10,7,0.1,,
FIXEDTP_STRUCT_CAP10_TP20_CAP7D,PRE_BREAKOUT,3523.0,9323.972295658128,2.64660014069206,-19.867581727181488,1.159456117887245,0.32529094521714447,155.0,-30.70486499999999,59.160180000000054,FIXED_TP,STRUCT_CAP10,7,0.2,,
TIME_STRUCT_CAP10_CAP30D,PRE_BREAKOUT,3337.0,-83751.01872422302,-25.097698149302673,-27.7860508424764,0.0,0.0,234.0,-30.70486499999999,-14.830983292787206,TIME_ONLY,STRUCT_CAP10,30,,,
FIXEDTP_STRUCT_CAP10_TP10_CAP30D,PRE_BREAKOUT,3529.0,4159.008675120819,1.17852328566756,-10.770208216520631,1.0925563673289582,0.476338906205724,97.0,-30.70486499999999,29.205165000000093,FIXED_TP,STRUCT_CAP10,30,0.1,,
FIXEDTP_STRUCT_CAP10_TP20_CAP30D,PRE_BREAKOUT,3523.0,9323.972295658128,2.64660014069206,-19.867581727181488,1.159456117887245,0.32529094521714447,155.0,-30.70486499999999,59.160180000000054,FIXED_TP,STRUCT_CAP10,30,0.2,,
FULL_TRAIL_FIXED5_GB30_CAP7D,PRE_BREAKOUT,3515.0,9820.914038941872,2.794001149058854,-0.7498500000000341,1.3543996485069492,0.11806543385490754,69.0,-15.727357500000041,66.0321260926469,FULL_TRAIL,FIXED5,7,,0.3,
FULL_TRAIL_FIXED5_GB30_CAP30D,PRE_BREAKOUT,3515.0,9820.914038941872,2.794001149058854,-0.7498500000000341,1.3543996485069492,0.11806543385490754,69.0,-15.727357500000041,66.0321260926469,FULL_TRAIL,FIXED5,30,,0.3,
FULL_TRAIL_FIXED5_GB30_CAP90D,PRE_BREAKOUT,3515.0,9820.914038941872,2.794001149058854,-0.7498500000000341,1.3543996485069492,0.11806543385490754,69.0,-15.727357500000041,66.0321260926469,FULL_TRAIL,FIXED5,90,,0.3,
FULL_TRAIL_FIXED5_GB30_CAP180D,PRE_BREAKOUT,3515.0,9820.914038941872,2.794001149058854,-0.7498500000000341,1.3543996485069492,0.11806543385490754,69.0,-15.727357500000041,66.0321260926469,FULL_TRAIL,FIXED5,180,,0.3,
FULL_TRAIL_FIXED5_GB30_CAP365D,PRE_BREAKOUT,3515.0,9820.914038941872,2.794001149058854,-0.7498500000000341,1.3543996485069492,0.11806543385490754,69.0,-15.727357500000041,66.0321260926469,FULL_TRAIL,FIXED5,365,,0.3,
HALF_TP_RUNNER_FIXED5_PT10_GB30_CAP7D,PRE_BREAKOUT,3509.0,6543.595201196369,1.8648034201186574,-15.727357499999984,1.1869112777345243,0.36563123396979197,93.0,-15.727357500000041,49.75732220064458,HALF_TP_RUNNER,FIXED5,7,,0.3,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB30_CAP30D,PRE_BREAKOUT,3509.0,6543.595201196369,1.8648034201186574,-15.727357499999984,1.1869112777345243,0.36563123396979197,93.0,-15.727357500000041,49.75732220064458,HALF_TP_RUNNER,FIXED5,30,,0.3,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB30_CAP90D,PRE_BREAKOUT,3509.0,6543.595201196369,1.8648034201186574,-15.727357499999984,1.1869112777345243,0.36563123396979197,93.0,-15.727357500000041,49.75732220064458,HALF_TP_RUNNER,FIXED5,90,,0.3,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB30_CAP180D,PRE_BREAKOUT,3509.0,6543.595201196369,1.8648034201186574,-15.727357499999984,1.1869112777345243,0.36563123396979197,93.0,-15.727357500000041,49.75732220064458,HALF_TP_RUNNER,FIXED5,180,,0.3,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB30_CAP365D,PRE_BREAKOUT,3509.0,6543.595201196369,1.8648034201186574,-15.727357499999984,1.1869112777345243,0.36563123396979197,93.0,-15.727357500000041,49.75732220064458,HALF_TP_RUNNER,FIXED5,365,,0.3,0.1
HALF_TP_RUNNER_FIXED5_PT20_GB30_CAP7D,PRE_BREAKOUT,3503.0,8958.31503172141,2.5573265862750243,-15.727357499999984,1.2126963314789574,0.23551241792749072,99.0,-15.727357500000041,66.3975762209377,HALF_TP_RUNNER,FIXED5,7,,0.3,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB30_CAP30D,PRE_BREAKOUT,3503.0,8958.31503172141,2.5573265862750243,-15.727357499999984,1.2126963314789574,0.23551241792749072,99.0,-15.727357500000041,66.3975762209377,HALF_TP_RUNNER,FIXED5,30,,0.3,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB30_CAP90D,PRE_BREAKOUT,3503.0,8958.31503172141,2.5573265862750243,-15.727357499999984,1.2126963314789574,0.23551241792749072,99.0,-15.727357500000041,66.3975762209377,HALF_TP_RUNNER,FIXED5,90,,0.3,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB30_CAP180D,PRE_BREAKOUT,3503.0,8958.31503172141,2.5573265862750243,-15.727357499999984,1.2126963314789574,0.23551241792749072,99.0,-15.727357500000041,66.3975762209377,HALF_TP_RUNNER,FIXED5,180,,0.3,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB30_CAP365D,PRE_BREAKOUT,3503.0,8958.31503172141,2.5573265862750243,-15.727357499999984,1.2126963314789574,0.23551241792749072,99.0,-15.727357500000041,66.3975762209377,HALF_TP_RUNNER,FIXED5,365,,0.3,0.2
FULL_TRAIL_FIXED5_GB40_CAP7D,PRE_BREAKOUT,3512.0,11827.32913423163,3.367690527970282,-0.7498500000000341,1.4268035817569686,0.11731207289293849,69.0,-15.727357500000041,57.002247833383436,FULL_TRAIL,FIXED5,7,,0.4,
FULL_TRAIL_FIXED5_GB40_CAP30D,PRE_BREAKOUT,3512.0,11827.32913423163,3.367690527970282,-0.7498500000000341,1.4268035817569686,0.11731207289293849,69.0,-15.727357500000041,57.002247833383436,FULL_TRAIL,FIXED5,30,,0.4,
FULL_TRAIL_FIXED5_GB40_CAP90D,PRE_BREAKOUT,3512.0,11827.32913423163,3.367690527970282,-0.7498500000000341,1.4268035817569686,0.11731207289293849,69.0,-15.727357500000041,57.002247833383436,FULL_TRAIL,FIXED5,90,,0.4,
FULL_TRAIL_FIXED5_GB40_CAP180D,PRE_BREAKOUT,3512.0,11827.32913423163,3.367690527970282,-0.7498500000000341,1.4268035817569686,0.11731207289293849,69.0,-15.727357500000041,57.002247833383436,FULL_TRAIL,FIXED5,180,,0.4,
FULL_TRAIL_FIXED5_GB40_CAP365D,PRE_BREAKOUT,3512.0,11827.32913423163,3.367690527970282,-0.7498500000000341,1.4268035817569686,0.11731207289293849,69.0,-15.727357500000041,57.002247833383436,FULL_TRAIL,FIXED5,365,,0.4,
HALF_TP_RUNNER_FIXED5_PT10_GB40_CAP7D,PRE_BREAKOUT,3506.0,7458.569328115745,2.127372883090629,-15.727357499999984,1.2130466021086947,0.36508841985168283,94.0,-15.727357500000041,45.62295656720087,HALF_TP_RUNNER,FIXED5,7,,0.4,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB40_CAP30D,PRE_BREAKOUT,3506.0,7458.569328115745,2.127372883090629,-15.727357499999984,1.2130466021086947,0.36508841985168283,94.0,-15.727357500000041,45.62295656720087,HALF_TP_RUNNER,FIXED5,30,,0.4,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB40_CAP90D,PRE_BREAKOUT,3506.0,7458.569328115745,2.127372883090629,-15.727357499999984,1.2130466021086947,0.36508841985168283,94.0,-15.727357500000041,45.62295656720087,HALF_TP_RUNNER,FIXED5,90,,0.4,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB40_CAP180D,PRE_BREAKOUT,3506.0,7458.569328115745,2.127372883090629,-15.727357499999984,1.2130466021086947,0.36508841985168283,94.0,-15.727357500000041,45.62295656720087,HALF_TP_RUNNER,FIXED5,180,,0.4,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB40_CAP365D,PRE_BREAKOUT,3506.0,7458.569328115745,2.127372883090629,-15.727357499999984,1.2130466021086947,0.36508841985168283,94.0,-15.727357500000041,45.62295656720087,HALF_TP_RUNNER,FIXED5,365,,0.4,0.1
HALF_TP_RUNNER_FIXED5_PT20_GB40_CAP7D,PRE_BREAKOUT,3499.0,9715.151155016889,2.776550773082849,-15.727357499999984,1.2306658119432732,0.2346384681337525,100.0,-15.727357500000041,62.97603236526308,HALF_TP_RUNNER,FIXED5,7,,0.4,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB40_CAP30D,PRE_BREAKOUT,3499.0,9715.151155016889,2.776550773082849,-15.727357499999984,1.2306658119432732,0.2346384681337525,100.0,-15.727357500000041,62.97603236526308,HALF_TP_RUNNER,FIXED5,30,,0.4,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB40_CAP90D,PRE_BREAKOUT,3499.0,9715.151155016889,2.776550773082849,-15.727357499999984,1.2306658119432732,0.2346384681337525,100.0,-15.727357500000041,62.97603236526308,HALF_TP_RUNNER,FIXED5,90,,0.4,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB40_CAP180D,PRE_BREAKOUT,3499.0,9715.151155016889,2.776550773082849,-15.727357499999984,1.2306658119432732,0.2346384681337525,100.0,-15.727357500000041,62.97603236526308,HALF_TP_RUNNER,FIXED5,180,,0.4,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB40_CAP365D,PRE_BREAKOUT,3499.0,9715.151155016889,2.776550773082849,-15.727357499999984,1.2306658119432732,0.2346384681337525,100.0,-15.727357500000041,62.97603236526308,HALF_TP_RUNNER,FIXED5,365,,0.4,0.2
FULL_TRAIL_FIXED5_GB50_CAP7D,PRE_BREAKOUT,3508.0,16775.263007443482,4.782001997560855,-0.7498500000000341,1.6053558039379952,0.11630558722919042,70.0,-15.727357500000041,48.20098965649209,FULL_TRAIL,FIXED5,7,,0.5,
FULL_TRAIL_FIXED5_GB50_CAP30D,PRE_BREAKOUT,3508.0,16775.263007443482,4.782001997560855,-0.7498500000000341,1.6053558039379952,0.11630558722919042,70.0,-15.727357500000041,48.20098965649209,FULL_TRAIL,FIXED5,30,,0.5,
FULL_TRAIL_FIXED5_GB50_CAP90D,PRE_BREAKOUT,3508.0,16775.263007443482,4.782001997560855,-0.7498500000000341,1.6053558039379952,0.11630558722919042,70.0,-15.727357500000041,48.20098965649209,FULL_TRAIL,FIXED5,90,,0.5,
FULL_TRAIL_FIXED5_GB50_CAP180D,PRE_BREAKOUT,3508.0,16775.263007443482,4.782001997560855,-0.7498500000000341,1.6053558039379952,0.11630558722919042,70.0,-15.727357500000041,48.20098965649209,FULL_TRAIL,FIXED5,180,,0.5,
FULL_TRAIL_FIXED5_GB50_CAP365D,PRE_BREAKOUT,3508.0,16775.263007443482,4.782001997560855,-0.7498500000000341,1.6053558039379952,0.11630558722919042,70.0,-15.727357500000041,48.20098965649209,FULL_TRAIL,FIXED5,365,,0.5,
HALF_TP_RUNNER_FIXED5_PT10_GB50_CAP7D,PRE_BREAKOUT,3502.0,10095.579393552187,2.882803938764188,-15.727357499999984,1.288370167453845,0.364363221016562,95.0,-15.727357500000041,41.72855542538449,HALF_TP_RUNNER,FIXED5,7,,0.5,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB50_CAP30D,PRE_BREAKOUT,3502.0,10095.579393552187,2.882803938764188,-15.727357499999984,1.288370167453845,0.364363221016562,95.0,-15.727357500000041,41.72855542538449,HALF_TP_RUNNER,FIXED5,30,,0.5,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB50_CAP90D,PRE_BREAKOUT,3502.0,10095.579393552187,2.882803938764188,-15.727357499999984,1.288370167453845,0.364363221016562,95.0,-15.727357500000041,41.72855542538449,HALF_TP_RUNNER,FIXED5,90,,0.5,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB50_CAP180D,PRE_BREAKOUT,3502.0,10095.579393552187,2.882803938764188,-15.727357499999984,1.288370167453845,0.364363221016562,95.0,-15.727357500000041,41.72855542538449,HALF_TP_RUNNER,FIXED5,180,,0.5,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB50_CAP365D,PRE_BREAKOUT,3502.0,10095.579393552187,2.882803938764188,-15.727357499999984,1.288370167453845,0.364363221016562,95.0,-15.727357500000041,41.72855542538449,HALF_TP_RUNNER,FIXED5,365,,0.5,0.1
HALF_TP_RUNNER_FIXED5_PT20_GB50_CAP7D,PRE_BREAKOUT,3493.0,12646.450082025181,3.620512476961117,-15.727357499999984,1.3002633340258452,0.2333237904380189,103.0,-15.727357500000041,59.014827786297595,HALF_TP_RUNNER,FIXED5,7,,0.5,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB50_CAP30D,PRE_BREAKOUT,3493.0,12646.450082025181,3.620512476961117,-15.727357499999984,1.3002633340258452,0.2333237904380189,103.0,-15.727357500000041,59.014827786297595,HALF_TP_RUNNER,FIXED5,30,,0.5,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB50_CAP90D,PRE_BREAKOUT,3493.0,12646.450082025181,3.620512476961117,-15.727357499999984,1.3002633340258452,0.2333237904380189,103.0,-15.727357500000041,59.014827786297595,HALF_TP_RUNNER,FIXED5,90,,0.5,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB50_CAP180D,PRE_BREAKOUT,3493.0,12646.450082025181,3.620512476961117,-15.727357499999984,1.3002633340258452,0.2333237904380189,103.0,-15.727357500000041,59.014827786297595,HALF_TP_RUNNER,FIXED5,180,,0.5,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB50_CAP365D,PRE_BREAKOUT,3493.0,12646.450082025181,3.620512476961117,-15.727357499999984,1.3002633340258452,0.2333237904380189,103.0,-15.727357500000041,59.014827786297595,HALF_TP_RUNNER,FIXED5,365,,0.5,0.2
FULL_TRAIL_FIXED5_GB60_CAP7D,PRE_BREAKOUT,3501.0,20572.176147223247,5.876085731854683,-0.7498500000000341,1.7423720405951633,0.11453870322764924,70.0,-15.727357500000041,39.05280817981504,FULL_TRAIL,FIXED5,7,,0.6,
FULL_TRAIL_FIXED5_GB60_CAP30D,PRE_BREAKOUT,3501.0,20572.176147223247,5.876085731854683,-0.7498500000000341,1.7423720405951633,0.11453870322764924,70.0,-15.727357500000041,39.05280817981504,FULL_TRAIL,FIXED5,30,,0.6,
FULL_TRAIL_FIXED5_GB60_CAP90D,PRE_BREAKOUT,3501.0,20572.176147223247,5.876085731854683,-0.7498500000000341,1.7423720405951633,0.11453870322764924,70.0,-15.727357500000041,39.05280817981504,FULL_TRAIL,FIXED5,90,,0.6,
FULL_TRAIL_FIXED5_GB60_CAP180D,PRE_BREAKOUT,3501.0,20572.176147223247,5.876085731854683,-0.7498500000000341,1.7423720405951633,0.11453870322764924,70.0,-15.727357500000041,39.05280817981504,FULL_TRAIL,FIXED5,180,,0.6,
FULL_TRAIL_FIXED5_GB60_CAP365D,PRE_BREAKOUT,3501.0,20572.176147223247,5.876085731854683,-0.7498500000000341,1.7423720405951633,0.11453870322764924,70.0,-15.727357500000041,39.05280817981504,FULL_TRAIL,FIXED5,365,,0.6,
HALF_TP_RUNNER_FIXED5_PT10_GB60_CAP7D,PRE_BREAKOUT,3495.0,12403.679665640022,3.5489784451044413,-15.727357499999984,1.3542987522349552,0.3630901287553648,96.0,-15.727357500000041,37.59087644166785,HALF_TP_RUNNER,FIXED5,7,,0.6,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB60_CAP30D,PRE_BREAKOUT,3495.0,12403.679665640022,3.5489784451044413,-15.727357499999984,1.3542987522349552,0.3630901287553648,96.0,-15.727357500000041,37.59087644166785,HALF_TP_RUNNER,FIXED5,30,,0.6,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB60_CAP90D,PRE_BREAKOUT,3495.0,12403.679665640022,3.5489784451044413,-15.727357499999984,1.3542987522349552,0.3630901287553648,96.0,-15.727357500000041,37.59087644166785,HALF_TP_RUNNER,FIXED5,90,,0.6,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB60_CAP180D,PRE_BREAKOUT,3495.0,12403.679665640022,3.5489784451044413,-15.727357499999984,1.3542987522349552,0.3630901287553648,96.0,-15.727357500000041,37.59087644166785,HALF_TP_RUNNER,FIXED5,180,,0.6,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB60_CAP365D,PRE_BREAKOUT,3495.0,12403.679665640022,3.5489784451044413,-15.727357499999984,1.3542987522349552,0.3630901287553648,96.0,-15.727357500000041,37.59087644166785,HALF_TP_RUNNER,FIXED5,365,,0.6,0.1
HALF_TP_RUNNER_FIXED5_PT20_GB60_CAP7D,PRE_BREAKOUT,3486.0,14801.123614976028,4.2458759652828535,-15.727357499999984,1.3514215210700202,0.23178427997705106,104.0,-15.727357500000041,55.55790686532298,HALF_TP_RUNNER,FIXED5,7,,0.6,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB60_CAP30D,PRE_BREAKOUT,3486.0,14801.123614976028,4.2458759652828535,-15.727357499999984,1.3514215210700202,0.23178427997705106,104.0,-15.727357500000041,55.55790686532298,HALF_TP_RUNNER,FIXED5,30,,0.6,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB60_CAP90D,PRE_BREAKOUT,3486.0,14801.123614976028,4.2458759652828535,-15.727357499999984,1.3514215210700202,0.23178427997705106,104.0,-15.727357500000041,55.55790686532298,HALF_TP_RUNNER,FIXED5,90,,0.6,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB60_CAP180D,PRE_BREAKOUT,3486.0,14801.123614976028,4.2458759652828535,-15.727357499999984,1.3514215210700202,0.23178427997705106,104.0,-15.727357500000041,55.55790686532298,HALF_TP_RUNNER,FIXED5,180,,0.6,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB60_CAP365D,PRE_BREAKOUT,3486.0,14801.123614976028,4.2458759652828535,-15.727357499999984,1.3514215210700202,0.23178427997705106,104.0,-15.727357500000041,55.55790686532298,HALF_TP_RUNNER,FIXED5,365,,0.6,0.2
FULL_TRAIL_FIXED7_GB30_CAP7D,PRE_BREAKOUT,3510.0,10102.531951193292,2.8782142311092,-0.7498499999999773,1.3153556544960134,0.13333333333333333,96.0,-21.7183605,68.6774607422686,FULL_TRAIL,FIXED7,7,,0.3,
FULL_TRAIL_FIXED7_GB30_CAP30D,PRE_BREAKOUT,3510.0,10102.531951193292,2.8782142311092,-0.7498499999999773,1.3153556544960134,0.13333333333333333,96.0,-21.7183605,68.6774607422686,FULL_TRAIL,FIXED7,30,,0.3,
FULL_TRAIL_FIXED7_GB30_CAP90D,PRE_BREAKOUT,3510.0,10102.531951193292,2.8782142311092,-0.7498499999999773,1.3153556544960134,0.13333333333333333,96.0,-21.7183605,68.6774607422686,FULL_TRAIL,FIXED7,90,,0.3,
FULL_TRAIL_FIXED7_GB30_CAP180D,PRE_BREAKOUT,3510.0,10102.531951193292,2.8782142311092,-0.7498499999999773,1.3153556544960134,0.13333333333333333,96.0,-21.7183605,68.6774607422686,FULL_TRAIL,FIXED7,180,,0.3,
FULL_TRAIL_FIXED7_GB30_CAP365D,PRE_BREAKOUT,3510.0,10102.531951193292,2.8782142311092,-0.7498499999999773,1.3153556544960134,0.13333333333333333,96.0,-21.7183605,68.6774607422686,FULL_TRAIL,FIXED7,365,,0.3,
HALF_TP_RUNNER_FIXED7_PT10_GB30_CAP7D,PRE_BREAKOUT,3503.0,7131.0448086437955,2.0356964911914917,-21.7183605,1.1683803920519125,0.4433342848986583,143.0,-21.7183605,51.42006872093774,HALF_TP_RUNNER,FIXED7,7,,0.3,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB30_CAP30D,PRE_BREAKOUT,3503.0,7131.0448086437955,2.0356964911914917,-21.7183605,1.1683803920519125,0.4433342848986583,143.0,-21.7183605,51.42006872093774,HALF_TP_RUNNER,FIXED7,30,,0.3,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB30_CAP90D,PRE_BREAKOUT,3503.0,7131.0448086437955,2.0356964911914917,-21.7183605,1.1683803920519125,0.4433342848986583,143.0,-21.7183605,51.42006872093774,HALF_TP_RUNNER,FIXED7,90,,0.3,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB30_CAP180D,PRE_BREAKOUT,3503.0,7131.0448086437955,2.0356964911914917,-21.7183605,1.1683803920519125,0.4433342848986583,143.0,-21.7183605,51.42006872093774,HALF_TP_RUNNER,FIXED7,180,,0.3,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB30_CAP365D,PRE_BREAKOUT,3503.0,7131.0448086437955,2.0356964911914917,-21.7183605,1.1683803920519125,0.4433342848986583,143.0,-21.7183605,51.42006872093774,HALF_TP_RUNNER,FIXED7,365,,0.3,0.1
HALF_TP_RUNNER_FIXED7_PT20_GB30_CAP7D,PRE_BREAKOUT,3496.0,10876.205478931024,3.1110427571312997,-21.7183605,1.203985299181785,0.29776887871853547,166.0,-21.718360500000056,68.9042128952526,HALF_TP_RUNNER,FIXED7,7,,0.3,0.2
HALF_TP_RUNNER_FIXED7_PT20_GB30_CAP30D,PRE_BREAKOUT,3496.0,10876.205478931024,3.1110427571312997,-21.7183605,1.203985299181785,0.29776887871853547,166.0,-21.718360500000056,68.9042128952526,HALF_TP_RUNNER,FIXED7,30,,0.3,0.2
HALF_TP_RUNNER_FIXED7_PT20_GB30_CAP90D,PRE_BREAKOUT,3496.0,10876.205478931024,3.1110427571312997,-21.7183605,1.203985299181785,0.29776887871853547,166.0,-21.718360500000056,68.9042128952526,HALF_TP_RUNNER,FIXED7,90,,0.3,0.2
HALF_TP_RUNNER_FIXED7_PT20_GB30_CAP180D,PRE_BREAKOUT,3496.0,10876.205478931024,3.1110427571312997,-21.7183605,1.203985299181785,0.29776887871853547,166.0,-21.718360500000056,68.9042128952526,HALF_TP_RUNNER,FIXED7,180,,0.3,0.2
HALF_TP_RUNNER_FIXED7_PT20_GB30_CAP365D,PRE_BREAKOUT,3496.0,10876.205478931024,3.1110427571312997,-21.7183605,1.203985299181785,0.29776887871853547,166.0,-21.718360500000056,68.9042128952526,HALF_TP_RUNNER,FIXED7,365,,0.3,0.2
FULL_TRAIL_FIXED7_GB40_CAP7D,PRE_BREAKOUT,3507.0,12229.08994301545,3.4870515948147847,-0.7498499999999773,1.381737239882199,0.13259195893926431,97.0,-21.7183605,59.68002449057272,FULL_TRAIL,FIXED7,7,,0.4,
FULL_TRAIL_FIXED7_GB40_CAP30D,PRE_BREAKOUT,3507.0,12229.08994301545,3.4870515948147847,-0.7498499999999773,1.381737239882199,0.13259195893926431,97.0,-21.7183605,59.68002449057272,FULL_TRAIL,FIXED7,30,,0.4,
FULL_TRAIL_FIXED7_GB40_CAP90D,PRE_BREAKOUT,3507.0,12229.08994301545,3.4870515948147847,-0.7498499999999773,1.381737239882199,0.13259195893926431,97.0,-21.7183605,59.68002449057272,FULL_TRAIL,FIXED7,90,,0.4,
FULL_TRAIL_FIXED7_GB40_CAP180D,PRE_BREAKOUT,3507.0,12229.08994301545,3.4870515948147847,-0.7498499999999773,1.381737239882199,0.13259195893926431,97.0,-21.7183605,59.68002449057272,FULL_TRAIL,FIXED7,180,,0.4,
FULL_TRAIL_FIXED7_GB40_CAP365D,PRE_BREAKOUT,3507.0,12229.08994301545,3.4870515948147847,-0.7498499999999773,1.381737239882199,0.13259195893926431,97.0,-21.7183605,59.68002449057272,FULL_TRAIL,FIXED7,365,,0.4,
HALF_TP_RUNNER_FIXED7_PT10_GB40_CAP7D,PRE_BREAKOUT,3500.0,8057.298940195458,2.3020854114844167,-21.7183605,1.1902513854330399,0.44285714285714284,146.5,-21.7183605,47.93552323127221,HALF_TP_RUNNER,FIXED7,7,,0.4,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB40_CAP30D,PRE_BREAKOUT,3500.0,8057.298940195458,2.3020854114844167,-21.7183605,1.1902513854330399,0.44285714285714284,146.5,-21.7183605,47.93552323127221,HALF_TP_RUNNER,FIXED7,30,,0.4,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB40_CAP90D,PRE_BREAKOUT,3500.0,8057.298940195458,2.3020854114844167,-21.7183605,1.1902513854330399,0.44285714285714284,146.5,-21.7183605,47.93552323127221,HALF_TP_RUNNER,FIXED7,90,,0.4,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB40_CAP180D,PRE_BREAKOUT,3500.0,8057.298940195458,2.3020854114844167,-21.7183605,1.1902513854330399,0.44285714285714284,146.5,-21.7183605,47.93552323127221,HALF_TP_RUNNER,FIXED7,180,,0.4,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB40_CAP365D,PRE_BREAKOUT,3500.0,8057.298940195458,2.3020854114844167,-21.7183605,1.1902513854330399,0.44285714285714284,146.5,-21.7183605,47.93552323127221,HALF_TP_RUNNER,FIXED7,365,,0.4,0.1
HALF_TP_RUNNER_FIXED7_PT20_GB40_CAP7D,PRE_BREAKOUT,3492.0,11417.133745479732,3.2695113818670483,-21.7183605,1.2141305115448255,0.29696449026345934,170.0,-21.718360500000056,65.94710000719866,HALF_TP_RUNNER,FIXED7,7,,0.4,0.2
HALF_TP_RUNNER_FIXED7_PT20_GB40_CAP30D,PRE_BREAKOUT,3492.0,11417.133745479732,3.2695113818670483,-21.7183605,1.2141305115448255,0.29696449026345934,170.0,-21.718360500000056,65.94710000719866,HALF_TP_RUNNER,FIXED7,30,,0.4,0.2
HALF_TP_RUNNER_FIXED7_PT20_GB40_CAP90D,PRE_BREAKOUT,3492.0,11417.133745479732,3.2695113818670483,-21.7183605,1.2141305115448255,0.29696449026345934,170.0,-21.718360500000056,65.94710000719866,HALF_TP_RUNNER,FIXED7,90,,0.4,0.2
HALF_TP_RUNNER_FIXED7_PT20_GB40_CAP180D,PRE_BREAKOUT,3492.0,11417.133745479732,3.2695113818670483,-21.7183605,1.2141305115448255,0.29696449026345934,170.0,-21.718360500000056,65.94710000719866,HALF_TP_RUNNER,FIXED7,180,,0.4,0.2
HALF_TP_RUNNER_FIXED7_PT20_GB40_CAP365D,PRE_BREAKOUT,3492.0,11417.133745479732,3.2695113818670483,-21.7183605,1.2141305115448255,0.29696449026345934,170.0,-21.718360500000056,65.94710000719866,HALF_TP_RUNNER,FIXED7,365,,0.4,0.2
FULL_TRAIL_FIXED7_GB50_CAP7D,PRE_BREAKOUT,3503.0,17143.03493571721,4.893815282819643,-0.7498499999999773,1.5351285230592675,0.13160148444190695,98.0,-21.7183605,50.70382363840545,FULL_TRAIL,FIXED7,7,,0.5,
FULL_TRAIL_FIXED7_GB50_CAP30D,PRE_BREAKOUT,3503.0,17143.03493571721,4.893815282819643,-0.7498499999999773,1.5351285230592675,0.13160148444190695,98.0,-21.7183605,50.70382363840545,FULL_TRAIL,FIXED7,30,,0.5,
FULL_TRAIL_FIXED7_GB50_CAP90D,PRE_BREAKOUT,3503.0,17143.03493571721,4.893815282819643,-0.7498499999999773,1.5351285230592675,0.13160148444190695,98.0,-21.7183605,50.70382363840545,FULL_TRAIL,FIXED7,90,,0.5,
FULL_TRAIL_FIXED7_GB50_CAP180D,PRE_BREAKOUT,3503.0,17143.03493571721,4.893815282819643,-0.7498499999999773,1.5351285230592675,0.13160148444190695,98.0,-21.7183605,50.70382363840545,FULL_TRAIL,FIXED7,180,,0.5,
