variant,year,trades,combined_pnl_usdt,mean_pnl_usdt,win_rate,family,stop_mode,cap_days,take_profit_pct,trail_giveback_pct,partial_take_profit_pct
HALF_TP_RUNNER_FIXED5_PT20_GB60_CAP30D,2021,257,3774.150233371989,14.685409468373498,0.28793774319066145,HALF_TP_RUNNER,FIXED5,30,,0.6,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB60_CAP90D,2021,257,3774.150233371989,14.685409468373498,0.28793774319066145,HALF_TP_RUNNER,FIXED5,90,,0.6,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB60_CAP180D,2021,257,3774.150233371989,14.685409468373498,0.28793774319066145,HALF_TP_RUNNER,FIXED5,180,,0.6,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB60_CAP365D,2021,257,3774.150233371989,14.685409468373498,0.28793774319066145,HALF_TP_RUNNER,FIXED5,365,,0.6,0.2
FULL_TRAIL_FIXED7_GB30_CAP7D,2021,257,1396.8025336461153,5.435029313798114,0.14007782101167315,FULL_TRAIL,FIXED7,7,,0.3,
FULL_TRAIL_FIXED7_GB30_CAP30D,2021,257,1396.8025336461153,5.435029313798114,0.14007782101167315,FULL_TRAIL,FIXED7,30,,0.3,
FULL_TRAIL_FIXED7_GB30_CAP90D,2021,257,1396.8025336461153,5.435029313798114,0.14007782101167315,FULL_TRAIL,FIXED7,90,,0.3,
FULL_TRAIL_FIXED7_GB30_CAP180D,2021,257,1396.8025336461153,5.435029313798114,0.14007782101167315,FULL_TRAIL,FIXED7,180,,0.3,
FULL_TRAIL_FIXED7_GB30_CAP365D,2021,257,1396.8025336461153,5.435029313798114,0.14007782101167315,FULL_TRAIL,FIXED7,365,,0.3,
HALF_TP_RUNNER_FIXED7_PT10_GB30_CAP7D,2021,257,2060.3643061577213,8.016981736022261,0.5447470817120622,HALF_TP_RUNNER,FIXED7,7,,0.3,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB30_CAP30D,2021,257,2060.3643061577213,8.016981736022261,0.5447470817120622,HALF_TP_RUNNER,FIXED7,30,,0.3,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB30_CAP90D,2021,257,2060.3643061577213,8.016981736022261,0.5447470817120622,HALF_TP_RUNNER,FIXED7,90,,0.3,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB30_CAP180D,2021,257,2060.3643061577213,8.016981736022261,0.5447470817120622,HALF_TP_RUNNER,FIXED7,180,,0.3,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB30_CAP365D,2021,257,2060.3643061577213,8.016981736022261,0.5447470817120622,HALF_TP_RUNNER,FIXED7,365,,0.3,0.1
HALF_TP_RUNNER_FIXED7_PT20_GB30_CAP7D,2021,257,2974.0617440680085,11.572224685089527,0.38910505836575876,HALF_TP_RUNNER,FIXED7,7,,0.3,0.2
HALF_TP_RUNNER_FIXED7_PT20_GB30_CAP30D,2021,257,2974.0617440680085,11.572224685089527,0.38910505836575876,HALF_TP_RUNNER,FIXED7,30,,0.3,0.2
HALF_TP_RUNNER_FIXED7_PT20_GB30_CAP90D,2021,257,2974.0617440680085,11.572224685089527,0.38910505836575876,HALF_TP_RUNNER,FIXED7,90,,0.3,0.2
HALF_TP_RUNNER_FIXED7_PT20_GB30_CAP180D,2021,257,2974.0617440680085,11.572224685089527,0.38910505836575876,HALF_TP_RUNNER,FIXED7,180,,0.3,0.2
HALF_TP_RUNNER_FIXED7_PT20_GB30_CAP365D,2021,257,2974.0617440680085,11.572224685089527,0.38910505836575876,HALF_TP_RUNNER,FIXED7,365,,0.3,0.2
FULL_TRAIL_FIXED7_GB40_CAP7D,2021,257,2752.0051793644084,10.708191359394585,0.14007782101167315,FULL_TRAIL,FIXED7,7,,0.4,
FULL_TRAIL_FIXED7_GB40_CAP30D,2021,257,2752.0051793644084,10.708191359394585,0.14007782101167315,FULL_TRAIL,FIXED7,30,,0.4,
FULL_TRAIL_FIXED7_GB40_CAP90D,2021,257,2752.0051793644084,10.708191359394585,0.14007782101167315,FULL_TRAIL,FIXED7,90,,0.4,
FULL_TRAIL_FIXED7_GB40_CAP180D,2021,257,2752.0051793644084,10.708191359394585,0.14007782101167315,FULL_TRAIL,FIXED7,180,,0.4,
FULL_TRAIL_FIXED7_GB40_CAP365D,2021,257,2752.0051793644084,10.708191359394585,0.14007782101167315,FULL_TRAIL,FIXED7,365,,0.4,
HALF_TP_RUNNER_FIXED7_PT10_GB40_CAP7D,2021,257,2772.528559748487,10.78804887061668,0.5447470817120622,HALF_TP_RUNNER,FIXED7,7,,0.4,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB40_CAP30D,2021,257,2772.528559748487,10.78804887061668,0.5447470817120622,HALF_TP_RUNNER,FIXED7,30,,0.4,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB40_CAP90D,2021,257,2772.528559748487,10.78804887061668,0.5447470817120622,HALF_TP_RUNNER,FIXED7,90,,0.4,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB40_CAP180D,2021,257,2772.528559748487,10.78804887061668,0.5447470817120622,HALF_TP_RUNNER,FIXED7,180,,0.4,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB40_CAP365D,2021,257,2772.528559748487,10.78804887061668,0.5447470817120622,HALF_TP_RUNNER,FIXED7,365,,0.4,0.1
HALF_TP_RUNNER_FIXED7_PT20_GB40_CAP7D,2021,257,3688.914157112394,14.353751584094919,0.38910505836575876,HALF_TP_RUNNER,FIXED7,7,,0.4,0.2
HALF_TP_RUNNER_FIXED7_PT20_GB40_CAP30D,2021,257,3688.914157112394,14.353751584094919,0.38910505836575876,HALF_TP_RUNNER,FIXED7,30,,0.4,0.2
HALF_TP_RUNNER_FIXED7_PT20_GB40_CAP90D,2021,257,3688.914157112394,14.353751584094919,0.38910505836575876,HALF_TP_RUNNER,FIXED7,90,,0.4,0.2
HALF_TP_RUNNER_FIXED7_PT20_GB40_CAP180D,2021,257,3688.914157112394,14.353751584094919,0.38910505836575876,HALF_TP_RUNNER,FIXED7,180,,0.4,0.2
HALF_TP_RUNNER_FIXED7_PT20_GB40_CAP365D,2021,257,3688.914157112394,14.353751584094919,0.38910505836575876,HALF_TP_RUNNER,FIXED7,365,,0.4,0.2
FULL_TRAIL_FIXED7_GB50_CAP7D,2021,257,3323.918552400522,12.933535223348334,0.14007782101167315,FULL_TRAIL,FIXED7,7,,0.5,
FULL_TRAIL_FIXED7_GB50_CAP30D,2021,257,3323.918552400522,12.933535223348334,0.14007782101167315,FULL_TRAIL,FIXED7,30,,0.5,
FULL_TRAIL_FIXED7_GB50_CAP90D,2021,257,3323.918552400522,12.933535223348334,0.14007782101167315,FULL_TRAIL,FIXED7,90,,0.5,
FULL_TRAIL_FIXED7_GB50_CAP180D,2021,257,3323.918552400522,12.933535223348334,0.14007782101167315,FULL_TRAIL,FIXED7,180,,0.5,
FULL_TRAIL_FIXED7_GB50_CAP365D,2021,257,3323.918552400522,12.933535223348334,0.14007782101167315,FULL_TRAIL,FIXED7,365,,0.5,
HALF_TP_RUNNER_FIXED7_PT10_GB50_CAP7D,2021,257,3795.4991515476067,14.768479188901194,0.5447470817120622,HALF_TP_RUNNER,FIXED7,7,,0.5,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB50_CAP30D,2021,257,3795.4991515476067,14.768479188901194,0.5447470817120622,HALF_TP_RUNNER,FIXED7,30,,0.5,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB50_CAP90D,2021,257,3795.4991515476067,14.768479188901194,0.5447470817120622,HALF_TP_RUNNER,FIXED7,90,,0.5,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB50_CAP180D,2021,257,3795.4991515476067,14.768479188901194,0.5447470817120622,HALF_TP_RUNNER,FIXED7,180,,0.5,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB50_CAP365D,2021,257,3795.4991515476067,14.768479188901194,0.5447470817120622,HALF_TP_RUNNER,FIXED7,365,,0.5,0.1
HALF_TP_RUNNER_FIXED7_PT20_GB50_CAP7D,2021,257,4882.095630076672,18.996481050881993,0.38910505836575876,HALF_TP_RUNNER,FIXED7,7,,0.5,0.2
HALF_TP_RUNNER_FIXED7_PT20_GB50_CAP30D,2021,257,4882.095630076672,18.996481050881993,0.38910505836575876,HALF_TP_RUNNER,FIXED7,30,,0.5,0.2
HALF_TP_RUNNER_FIXED7_PT20_GB50_CAP90D,2021,257,4882.095630076672,18.996481050881993,0.38910505836575876,HALF_TP_RUNNER,FIXED7,90,,0.5,0.2
HALF_TP_RUNNER_FIXED7_PT20_GB50_CAP180D,2021,257,4882.095630076672,18.996481050881993,0.38910505836575876,HALF_TP_RUNNER,FIXED7,180,,0.5,0.2
HALF_TP_RUNNER_FIXED7_PT20_GB50_CAP365D,2021,257,4882.095630076672,18.996481050881993,0.38910505836575876,HALF_TP_RUNNER,FIXED7,365,,0.5,0.2
FULL_TRAIL_FIXED7_GB60_CAP7D,2021,257,5498.756127956598,21.395938241076255,0.14007782101167315,FULL_TRAIL,FIXED7,7,,0.6,
FULL_TRAIL_FIXED7_GB60_CAP30D,2021,257,5498.756127956598,21.395938241076255,0.14007782101167315,FULL_TRAIL,FIXED7,30,,0.6,
FULL_TRAIL_FIXED7_GB60_CAP90D,2021,257,5498.756127956598,21.395938241076255,0.14007782101167315,FULL_TRAIL,FIXED7,90,,0.6,
FULL_TRAIL_FIXED7_GB60_CAP180D,2021,257,5498.756127956598,21.395938241076255,0.14007782101167315,FULL_TRAIL,FIXED7,180,,0.6,
FULL_TRAIL_FIXED7_GB60_CAP365D,2021,257,5498.756127956598,21.395938241076255,0.14007782101167315,FULL_TRAIL,FIXED7,365,,0.6,
HALF_TP_RUNNER_FIXED7_PT10_GB60_CAP7D,2021,257,4759.61141143011,18.519888760428444,0.5447470817120622,HALF_TP_RUNNER,FIXED7,7,,0.6,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB60_CAP30D,2021,257,4759.61141143011,18.519888760428444,0.5447470817120622,HALF_TP_RUNNER,FIXED7,30,,0.6,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB60_CAP90D,2021,257,4759.61141143011,18.519888760428444,0.5447470817120622,HALF_TP_RUNNER,FIXED7,90,,0.6,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB60_CAP180D,2021,257,4759.61141143011,18.519888760428444,0.5447470817120622,HALF_TP_RUNNER,FIXED7,180,,0.6,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB60_CAP365D,2021,257,4759.61141143011,18.519888760428444,0.5447470817120622,HALF_TP_RUNNER,FIXED7,365,,0.6,0.1
HALF_TP_RUNNER_FIXED7_PT20_GB60_CAP7D,2021,257,7025.010799426507,27.334672371309367,0.38910505836575876,HALF_TP_RUNNER,FIXED7,7,,0.6,0.2
HALF_TP_RUNNER_FIXED7_PT20_GB60_CAP30D,2021,257,7025.010799426507,27.334672371309367,0.38910505836575876,HALF_TP_RUNNER,FIXED7,30,,0.6,0.2
HALF_TP_RUNNER_FIXED7_PT20_GB60_CAP90D,2021,257,7025.010799426507,27.334672371309367,0.38910505836575876,HALF_TP_RUNNER,FIXED7,90,,0.6,0.2
HALF_TP_RUNNER_FIXED7_PT20_GB60_CAP180D,2021,257,7025.010799426507,27.334672371309367,0.38910505836575876,HALF_TP_RUNNER,FIXED7,180,,0.6,0.2
HALF_TP_RUNNER_FIXED7_PT20_GB60_CAP365D,2021,257,7025.010799426507,27.334672371309367,0.38910505836575876,HALF_TP_RUNNER,FIXED7,365,,0.6,0.2
FULL_TRAIL_FIXED10_GB30_CAP7D,2021,257,1835.7954575196209,7.143172986457669,0.16731517509727625,FULL_TRAIL,FIXED10,7,,0.3,
FULL_TRAIL_FIXED10_GB30_CAP30D,2021,257,1835.7954575196209,7.143172986457669,0.16731517509727625,FULL_TRAIL,FIXED10,30,,0.3,
FULL_TRAIL_FIXED10_GB30_CAP90D,2021,257,1835.7954575196209,7.143172986457669,0.16731517509727625,FULL_TRAIL,FIXED10,90,,0.3,
FULL_TRAIL_FIXED10_GB30_CAP180D,2021,257,1835.7954575196209,7.143172986457669,0.16731517509727625,FULL_TRAIL,FIXED10,180,,0.3,
FULL_TRAIL_FIXED10_GB30_CAP365D,2021,257,1835.7954575196209,7.143172986457669,0.16731517509727625,FULL_TRAIL,FIXED10,365,,0.3,
HALF_TP_RUNNER_FIXED10_PT10_GB30_CAP7D,2021,257,2428.7237794579632,9.450287079602969,0.6186770428015564,HALF_TP_RUNNER,FIXED10,7,,0.3,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB30_CAP30D,2021,257,2428.7237794579632,9.450287079602969,0.6186770428015564,HALF_TP_RUNNER,FIXED10,30,,0.3,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB30_CAP90D,2021,257,2428.7237794579632,9.450287079602969,0.6186770428015564,HALF_TP_RUNNER,FIXED10,90,,0.3,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB30_CAP180D,2021,257,2428.7237794579632,9.450287079602969,0.6186770428015564,HALF_TP_RUNNER,FIXED10,180,,0.3,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB30_CAP365D,2021,257,2428.7237794579632,9.450287079602969,0.6186770428015564,HALF_TP_RUNNER,FIXED10,365,,0.3,0.1
HALF_TP_RUNNER_FIXED10_PT20_GB30_CAP7D,2021,257,3523.289392966185,13.70929724889566,0.4669260700389105,HALF_TP_RUNNER,FIXED10,7,,0.3,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB30_CAP30D,2021,257,3523.289392966185,13.70929724889566,0.4669260700389105,HALF_TP_RUNNER,FIXED10,30,,0.3,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB30_CAP90D,2021,257,3523.289392966185,13.70929724889566,0.4669260700389105,HALF_TP_RUNNER,FIXED10,90,,0.3,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB30_CAP180D,2021,257,3523.289392966185,13.70929724889566,0.4669260700389105,HALF_TP_RUNNER,FIXED10,180,,0.3,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB30_CAP365D,2021,257,3523.289392966185,13.70929724889566,0.4669260700389105,HALF_TP_RUNNER,FIXED10,365,,0.3,0.2
FULL_TRAIL_FIXED10_GB40_CAP7D,2021,257,3446.515622352191,13.410566623938486,0.16731517509727625,FULL_TRAIL,FIXED10,7,,0.4,
FULL_TRAIL_FIXED10_GB40_CAP30D,2021,257,3446.515622352191,13.410566623938486,0.16731517509727625,FULL_TRAIL,FIXED10,30,,0.4,
FULL_TRAIL_FIXED10_GB40_CAP90D,2021,257,3446.515622352191,13.410566623938486,0.16731517509727625,FULL_TRAIL,FIXED10,90,,0.4,
FULL_TRAIL_FIXED10_GB40_CAP180D,2021,257,3446.515622352191,13.410566623938486,0.16731517509727625,FULL_TRAIL,FIXED10,180,,0.4,
FULL_TRAIL_FIXED10_GB40_CAP365D,2021,257,3446.515622352191,13.410566623938486,0.16731517509727625,FULL_TRAIL,FIXED10,365,,0.4,
HALF_TP_RUNNER_FIXED10_PT10_GB40_CAP7D,2021,257,3259.0759444744463,12.681229355931697,0.6186770428015564,HALF_TP_RUNNER,FIXED10,7,,0.4,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB40_CAP30D,2021,257,3259.0759444744463,12.681229355931697,0.6186770428015564,HALF_TP_RUNNER,FIXED10,30,,0.4,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB40_CAP90D,2021,257,3259.0759444744463,12.681229355931697,0.6186770428015564,HALF_TP_RUNNER,FIXED10,90,,0.4,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB40_CAP180D,2021,257,3259.0759444744463,12.681229355931697,0.6186770428015564,HALF_TP_RUNNER,FIXED10,180,,0.4,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB40_CAP365D,2021,257,3259.0759444744463,12.681229355931697,0.6186770428015564,HALF_TP_RUNNER,FIXED10,365,,0.4,0.1
HALF_TP_RUNNER_FIXED10_PT20_GB40_CAP7D,2021,257,4328.351762708012,16.841835652560356,0.4669260700389105,HALF_TP_RUNNER,FIXED10,7,,0.4,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB40_CAP30D,2021,257,4328.351762708012,16.841835652560356,0.4669260700389105,HALF_TP_RUNNER,FIXED10,30,,0.4,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB40_CAP90D,2021,257,4328.351762708012,16.841835652560356,0.4669260700389105,HALF_TP_RUNNER,FIXED10,90,,0.4,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB40_CAP180D,2021,257,4328.351762708012,16.841835652560356,0.4669260700389105,HALF_TP_RUNNER,FIXED10,180,,0.4,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB40_CAP365D,2021,257,4328.351762708012,16.841835652560356,0.4669260700389105,HALF_TP_RUNNER,FIXED10,365,,0.4,0.2
FULL_TRAIL_FIXED10_GB50_CAP7D,2021,257,3999.116286844039,15.560763762039063,0.16731517509727625,FULL_TRAIL,FIXED10,7,,0.5,
FULL_TRAIL_FIXED10_GB50_CAP30D,2021,257,3999.116286844039,15.560763762039063,0.16731517509727625,FULL_TRAIL,FIXED10,30,,0.5,
FULL_TRAIL_FIXED10_GB50_CAP90D,2021,257,3999.116286844039,15.560763762039063,0.16731517509727625,FULL_TRAIL,FIXED10,90,,0.5,
FULL_TRAIL_FIXED10_GB50_CAP180D,2021,257,3999.116286844039,15.560763762039063,0.16731517509727625,FULL_TRAIL,FIXED10,180,,0.5,
FULL_TRAIL_FIXED10_GB50_CAP365D,2021,257,3999.116286844039,15.560763762039063,0.16731517509727625,FULL_TRAIL,FIXED10,365,,0.5,
HALF_TP_RUNNER_FIXED10_PT10_GB50_CAP7D,2021,257,4233.947688837755,16.47450462582784,0.6186770428015564,HALF_TP_RUNNER,FIXED10,7,,0.5,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB50_CAP30D,2021,257,4233.947688837755,16.47450462582784,0.6186770428015564,HALF_TP_RUNNER,FIXED10,30,,0.5,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB50_CAP90D,2021,257,4233.947688837755,16.47450462582784,0.6186770428015564,HALF_TP_RUNNER,FIXED10,90,,0.5,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB50_CAP180D,2021,257,4233.947688837755,16.47450462582784,0.6186770428015564,HALF_TP_RUNNER,FIXED10,180,,0.5,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB50_CAP365D,2021,257,4233.947688837755,16.47450462582784,0.6186770428015564,HALF_TP_RUNNER,FIXED10,365,,0.5,0.1
HALF_TP_RUNNER_FIXED10_PT20_GB50_CAP7D,2021,257,5445.456433508202,21.188546433884056,0.4669260700389105,HALF_TP_RUNNER,FIXED10,7,,0.5,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB50_CAP30D,2021,257,5445.456433508202,21.188546433884056,0.4669260700389105,HALF_TP_RUNNER,FIXED10,30,,0.5,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB50_CAP90D,2021,257,5445.456433508202,21.188546433884056,0.4669260700389105,HALF_TP_RUNNER,FIXED10,90,,0.5,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB50_CAP180D,2021,257,5445.456433508202,21.188546433884056,0.4669260700389105,HALF_TP_RUNNER,FIXED10,180,,0.5,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB50_CAP365D,2021,257,5445.456433508202,21.188546433884056,0.4669260700389105,HALF_TP_RUNNER,FIXED10,365,,0.5,0.2
FULL_TRAIL_FIXED10_GB60_CAP7D,2021,257,5996.378194211414,23.332210872417953,0.16731517509727625,FULL_TRAIL,FIXED10,7,,0.6,
FULL_TRAIL_FIXED10_GB60_CAP30D,2021,257,5996.378194211414,23.332210872417953,0.16731517509727625,FULL_TRAIL,FIXED10,30,,0.6,
FULL_TRAIL_FIXED10_GB60_CAP90D,2021,257,5996.378194211414,23.332210872417953,0.16731517509727625,FULL_TRAIL,FIXED10,90,,0.6,
FULL_TRAIL_FIXED10_GB60_CAP180D,2021,257,5996.378194211414,23.332210872417953,0.16731517509727625,FULL_TRAIL,FIXED10,180,,0.6,
FULL_TRAIL_FIXED10_GB60_CAP365D,2021,257,5996.378194211414,23.332210872417953,0.16731517509727625,FULL_TRAIL,FIXED10,365,,0.6,
HALF_TP_RUNNER_FIXED10_PT10_GB60_CAP7D,2021,257,5172.90259629351,20.128025666511714,0.6186770428015564,HALF_TP_RUNNER,FIXED10,7,,0.6,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB60_CAP30D,2021,257,5172.90259629351,20.128025666511714,0.6186770428015564,HALF_TP_RUNNER,FIXED10,30,,0.6,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB60_CAP90D,2021,257,5172.90259629351,20.128025666511714,0.6186770428015564,HALF_TP_RUNNER,FIXED10,90,,0.6,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB60_CAP180D,2021,257,5172.90259629351,20.128025666511714,0.6186770428015564,HALF_TP_RUNNER,FIXED10,180,,0.6,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB60_CAP365D,2021,257,5172.90259629351,20.128025666511714,0.6186770428015564,HALF_TP_RUNNER,FIXED10,365,,0.6,0.1
HALF_TP_RUNNER_FIXED10_PT20_GB60_CAP7D,2021,257,7535.236295703014,29.31998558639305,0.4669260700389105,HALF_TP_RUNNER,FIXED10,7,,0.6,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB60_CAP30D,2021,257,7535.236295703014,29.31998558639305,0.4669260700389105,HALF_TP_RUNNER,FIXED10,30,,0.6,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB60_CAP90D,2021,257,7535.236295703014,29.31998558639305,0.4669260700389105,HALF_TP_RUNNER,FIXED10,90,,0.6,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB60_CAP180D,2021,257,7535.236295703014,29.31998558639305,0.4669260700389105,HALF_TP_RUNNER,FIXED10,180,,0.6,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB60_CAP365D,2021,257,7535.236295703014,29.31998558639305,0.4669260700389105,HALF_TP_RUNNER,FIXED10,365,,0.6,0.2
FULL_TRAIL_STRUCT_CAP10_GB30_CAP7D,2021,257,1970.8114668631727,7.668527108417014,0.16731517509727625,FULL_TRAIL,STRUCT_CAP10,7,,0.3,
FULL_TRAIL_STRUCT_CAP10_GB30_CAP30D,2021,257,1970.8114668631727,7.668527108417014,0.16731517509727625,FULL_TRAIL,STRUCT_CAP10,30,,0.3,
FULL_TRAIL_STRUCT_CAP10_GB30_CAP90D,2021,257,1970.8114668631727,7.668527108417014,0.16731517509727625,FULL_TRAIL,STRUCT_CAP10,90,,0.3,
FULL_TRAIL_STRUCT_CAP10_GB30_CAP180D,2021,257,1970.8114668631727,7.668527108417014,0.16731517509727625,FULL_TRAIL,STRUCT_CAP10,180,,0.3,
FULL_TRAIL_STRUCT_CAP10_GB30_CAP365D,2021,257,1970.8114668631727,7.668527108417014,0.16731517509727625,FULL_TRAIL,STRUCT_CAP10,365,,0.3,
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB30_CAP7D,2021,257,2608.253025161249,10.148844455880345,0.6186770428015564,HALF_TP_RUNNER,STRUCT_CAP10,7,,0.3,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB30_CAP30D,2021,257,2608.253025161249,10.148844455880345,0.6186770428015564,HALF_TP_RUNNER,STRUCT_CAP10,30,,0.3,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB30_CAP90D,2021,257,2608.253025161249,10.148844455880345,0.6186770428015564,HALF_TP_RUNNER,STRUCT_CAP10,90,,0.3,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB30_CAP180D,2021,257,2608.253025161249,10.148844455880345,0.6186770428015564,HALF_TP_RUNNER,STRUCT_CAP10,180,,0.3,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB30_CAP365D,2021,257,2608.253025161249,10.148844455880345,0.6186770428015564,HALF_TP_RUNNER,STRUCT_CAP10,365,,0.3,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB30_CAP7D,2021,257,3629.298681631718,14.12178475343081,0.46303501945525294,HALF_TP_RUNNER,STRUCT_CAP10,7,,0.3,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB30_CAP30D,2021,257,3629.298681631718,14.12178475343081,0.46303501945525294,HALF_TP_RUNNER,STRUCT_CAP10,30,,0.3,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB30_CAP90D,2021,257,3629.298681631718,14.12178475343081,0.46303501945525294,HALF_TP_RUNNER,STRUCT_CAP10,90,,0.3,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB30_CAP180D,2021,257,3629.298681631718,14.12178475343081,0.46303501945525294,HALF_TP_RUNNER,STRUCT_CAP10,180,,0.3,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB30_CAP365D,2021,257,3629.298681631718,14.12178475343081,0.46303501945525294,HALF_TP_RUNNER,STRUCT_CAP10,365,,0.3,0.2
FULL_TRAIL_STRUCT_CAP10_GB40_CAP7D,2021,257,3581.5316316957424,13.93592074589783,0.16731517509727625,FULL_TRAIL,STRUCT_CAP10,7,,0.4,
FULL_TRAIL_STRUCT_CAP10_GB40_CAP30D,2021,257,3581.5316316957424,13.93592074589783,0.16731517509727625,FULL_TRAIL,STRUCT_CAP10,30,,0.4,
FULL_TRAIL_STRUCT_CAP10_GB40_CAP90D,2021,257,3581.5316316957424,13.93592074589783,0.16731517509727625,FULL_TRAIL,STRUCT_CAP10,90,,0.4,
FULL_TRAIL_STRUCT_CAP10_GB40_CAP180D,2021,257,3581.5316316957424,13.93592074589783,0.16731517509727625,FULL_TRAIL,STRUCT_CAP10,180,,0.4,
FULL_TRAIL_STRUCT_CAP10_GB40_CAP365D,2021,257,3581.5316316957424,13.93592074589783,0.16731517509727625,FULL_TRAIL,STRUCT_CAP10,365,,0.4,
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB40_CAP7D,2021,257,3438.6051901777314,13.379786732209071,0.6186770428015564,HALF_TP_RUNNER,STRUCT_CAP10,7,,0.4,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB40_CAP30D,2021,257,3438.6051901777314,13.379786732209071,0.6186770428015564,HALF_TP_RUNNER,STRUCT_CAP10,30,,0.4,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB40_CAP90D,2021,257,3438.6051901777314,13.379786732209071,0.6186770428015564,HALF_TP_RUNNER,STRUCT_CAP10,90,,0.4,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB40_CAP180D,2021,257,3438.6051901777314,13.379786732209071,0.6186770428015564,HALF_TP_RUNNER,STRUCT_CAP10,180,,0.4,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB40_CAP365D,2021,257,3438.6051901777314,13.379786732209071,0.6186770428015564,HALF_TP_RUNNER,STRUCT_CAP10,365,,0.4,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB40_CAP7D,2021,257,4442.854570649392,17.287371870231098,0.46303501945525294,HALF_TP_RUNNER,STRUCT_CAP10,7,,0.4,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB40_CAP30D,2021,257,4442.854570649392,17.287371870231098,0.46303501945525294,HALF_TP_RUNNER,STRUCT_CAP10,30,,0.4,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB40_CAP90D,2021,257,4442.854570649392,17.287371870231098,0.46303501945525294,HALF_TP_RUNNER,STRUCT_CAP10,90,,0.4,0.2
