variant,family,signal_id,symbol,stage,year,duration_hours,exit_reason,pnl_usdt
FIXEDTP_FIXED7_TP10_CAP7D,FIXED_TP,EB1:SUNUSDT:2025-10-22T15:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,287.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP20_CAP7D,FIXED_TP,EB1:SUNUSDT:2025-10-22T15:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,287.0,STOP,-21.7183605
TIME_FIXED7_CAP30D,TIME_ONLY,EB1:SUNUSDT:2025-10-22T15:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,287.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP10_CAP30D,FIXED_TP,EB1:SUNUSDT:2025-10-22T15:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,287.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP20_CAP30D,FIXED_TP,EB1:SUNUSDT:2025-10-22T15:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,287.0,STOP,-21.7183605
TIME_STRUCT_CAP10_CAP7D,TIME_ONLY,EB1:SUNUSDT:2025-10-22T15:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,70.0,STOP,-13.741613162609863
FULL_TRAIL_FIXED7_GB30_CAP30D,FULL_TRAIL,EB1:SUNUSDT:2025-10-22T15:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,287.0,INITIAL_STOP,-21.7183605
FULL_TRAIL_FIXED7_GB40_CAP30D,FULL_TRAIL,EB1:SUNUSDT:2025-10-22T15:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,287.0,INITIAL_STOP,-21.7183605
HALF_TP_RUNNER_FIXED7_PT10_GB40_CAP30D,HALF_TP_RUNNER,EB1:SUNUSDT:2025-10-22T15:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,287.0,INITIAL_STOP,-21.7183605
HALF_TP_RUNNER_FIXED7_PT20_GB40_CAP30D,HALF_TP_RUNNER,EB1:SUNUSDT:2025-10-22T15:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,287.0,INITIAL_STOP,-21.7183605
FULL_TRAIL_FIXED7_GB60_CAP30D,FULL_TRAIL,EB1:SUNUSDT:2025-10-22T15:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,287.0,INITIAL_STOP,-21.7183605
HALF_TP_RUNNER_FIXED7_PT10_GB60_CAP365D,HALF_TP_RUNNER,EB1:SUNUSDT:2025-10-22T15:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,287.0,INITIAL_STOP,-21.7183605
HALF_TP_RUNNER_FIXED7_PT20_GB60_CAP365D,HALF_TP_RUNNER,EB1:SUNUSDT:2025-10-22T15:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,287.0,INITIAL_STOP,-21.7183605
FULL_TRAIL_STRUCT_CAP10_GB60_CAP365D,FULL_TRAIL,EB1:SUNUSDT:2025-10-22T15:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,70.0,INITIAL_STOP,-13.741613162609863
TIME_FIXED5_CAP7D,TIME_ONLY,EB1:SUNUSDT:2025-11-01T12:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,76.0,STOP,-15.727357499999984
FIXEDTP_FIXED5_TP10_CAP7D,FIXED_TP,EB1:SUNUSDT:2025-11-01T12:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,76.0,STOP,-15.727357499999984
FIXEDTP_FIXED5_TP20_CAP7D,FIXED_TP,EB1:SUNUSDT:2025-11-01T12:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,76.0,STOP,-15.727357499999984
TIME_FIXED7_CAP7D,TIME_ONLY,EB1:SUNUSDT:2025-11-01T12:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,582.0,STOP,-21.718360500000056
FIXEDTP_FIXED7_TP10_CAP7D,FIXED_TP,EB1:SUNUSDT:2025-11-01T12:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,582.0,STOP,-21.718360500000056
FIXEDTP_FIXED7_TP20_CAP7D,FIXED_TP,EB1:SUNUSDT:2025-11-01T12:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,582.0,STOP,-21.718360500000056
TIME_FIXED7_CAP30D,TIME_ONLY,EB1:SUNUSDT:2025-11-01T12:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,582.0,STOP,-21.718360500000056
FIXEDTP_FIXED7_TP10_CAP30D,FIXED_TP,EB1:SUNUSDT:2025-11-01T12:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,582.0,STOP,-21.718360500000056
FIXEDTP_FIXED7_TP20_CAP30D,FIXED_TP,EB1:SUNUSDT:2025-11-01T12:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,582.0,STOP,-21.718360500000056
TIME_STRUCT_CAP10_CAP7D,TIME_ONLY,EB1:SUNUSDT:2025-11-01T12:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,50.0,STOP,-7.989732981631622
FULL_TRAIL_FIXED7_GB30_CAP30D,FULL_TRAIL,EB1:SUNUSDT:2025-11-01T12:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,582.0,INITIAL_STOP,-21.718360500000056
FULL_TRAIL_FIXED7_GB40_CAP30D,FULL_TRAIL,EB1:SUNUSDT:2025-11-01T12:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,582.0,INITIAL_STOP,-21.718360500000056
HALF_TP_RUNNER_FIXED7_PT10_GB40_CAP30D,HALF_TP_RUNNER,EB1:SUNUSDT:2025-11-01T12:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,582.0,INITIAL_STOP,-21.718360500000056
HALF_TP_RUNNER_FIXED7_PT20_GB40_CAP30D,HALF_TP_RUNNER,EB1:SUNUSDT:2025-11-01T12:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,582.0,INITIAL_STOP,-21.718360500000056
FULL_TRAIL_FIXED7_GB60_CAP30D,FULL_TRAIL,EB1:SUNUSDT:2025-11-01T12:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,582.0,INITIAL_STOP,-21.718360500000056
HALF_TP_RUNNER_FIXED7_PT10_GB60_CAP365D,HALF_TP_RUNNER,EB1:SUNUSDT:2025-11-01T12:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,582.0,INITIAL_STOP,-21.718360500000056
HALF_TP_RUNNER_FIXED7_PT20_GB60_CAP365D,HALF_TP_RUNNER,EB1:SUNUSDT:2025-11-01T12:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,582.0,INITIAL_STOP,-21.718360500000056
FULL_TRAIL_STRUCT_CAP10_GB60_CAP365D,FULL_TRAIL,EB1:SUNUSDT:2025-11-01T12:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,50.0,INITIAL_STOP,-7.989732981631622
TIME_FIXED5_CAP7D,TIME_ONLY,EB1:SUNUSDT:2025-11-17T18:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,93.0,STOP,-15.727357499999984
FIXEDTP_FIXED5_TP10_CAP7D,FIXED_TP,EB1:SUNUSDT:2025-11-17T18:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,93.0,STOP,-15.727357499999984
FIXEDTP_FIXED5_TP20_CAP7D,FIXED_TP,EB1:SUNUSDT:2025-11-17T18:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,93.0,STOP,-15.727357499999984
TIME_FIXED7_CAP7D,TIME_ONLY,EB1:SUNUSDT:2025-11-17T18:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,298.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP10_CAP7D,FIXED_TP,EB1:SUNUSDT:2025-11-17T18:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,298.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP20_CAP7D,FIXED_TP,EB1:SUNUSDT:2025-11-17T18:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,298.0,STOP,-21.7183605
TIME_FIXED7_CAP30D,TIME_ONLY,EB1:SUNUSDT:2025-11-17T18:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,298.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP10_CAP30D,FIXED_TP,EB1:SUNUSDT:2025-11-17T18:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,298.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP20_CAP30D,FIXED_TP,EB1:SUNUSDT:2025-11-17T18:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,298.0,STOP,-21.7183605
TIME_STRUCT_CAP10_CAP7D,TIME_ONLY,EB1:SUNUSDT:2025-11-17T18:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,49.0,STOP,-5.359425821673261
FULL_TRAIL_FIXED7_GB30_CAP30D,FULL_TRAIL,EB1:SUNUSDT:2025-11-17T18:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,298.0,INITIAL_STOP,-21.7183605
FULL_TRAIL_FIXED7_GB40_CAP30D,FULL_TRAIL,EB1:SUNUSDT:2025-11-17T18:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,298.0,INITIAL_STOP,-21.7183605
HALF_TP_RUNNER_FIXED7_PT10_GB40_CAP30D,HALF_TP_RUNNER,EB1:SUNUSDT:2025-11-17T18:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,298.0,INITIAL_STOP,-21.7183605
HALF_TP_RUNNER_FIXED7_PT20_GB40_CAP30D,HALF_TP_RUNNER,EB1:SUNUSDT:2025-11-17T18:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,298.0,INITIAL_STOP,-21.7183605
FULL_TRAIL_FIXED7_GB60_CAP30D,FULL_TRAIL,EB1:SUNUSDT:2025-11-17T18:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,298.0,INITIAL_STOP,-21.7183605
HALF_TP_RUNNER_FIXED7_PT10_GB60_CAP365D,HALF_TP_RUNNER,EB1:SUNUSDT:2025-11-17T18:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,298.0,INITIAL_STOP,-21.7183605
HALF_TP_RUNNER_FIXED7_PT20_GB60_CAP365D,HALF_TP_RUNNER,EB1:SUNUSDT:2025-11-17T18:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,298.0,INITIAL_STOP,-21.7183605
FULL_TRAIL_STRUCT_CAP10_GB60_CAP365D,FULL_TRAIL,EB1:SUNUSDT:2025-11-17T18:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,49.0,INITIAL_STOP,-5.359425821673261
TIME_FIXED5_CAP7D,TIME_ONLY,EB1:SUNUSDT:2025-12-17T16:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,29.0,STOP,-15.727357499999984
FIXEDTP_FIXED5_TP10_CAP7D,FIXED_TP,EB1:SUNUSDT:2025-12-17T16:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,29.0,STOP,-15.727357499999984
FIXEDTP_FIXED5_TP20_CAP7D,FIXED_TP,EB1:SUNUSDT:2025-12-17T16:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,29.0,STOP,-15.727357499999984
TIME_FIXED7_CAP7D,TIME_ONLY,EB1:SUNUSDT:2025-12-17T16:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,198.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP10_CAP7D,FIXED_TP,EB1:SUNUSDT:2025-12-17T16:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,198.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP20_CAP7D,FIXED_TP,EB1:SUNUSDT:2025-12-17T16:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,198.0,STOP,-21.7183605
TIME_FIXED7_CAP30D,TIME_ONLY,EB1:SUNUSDT:2025-12-17T16:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,198.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP10_CAP30D,FIXED_TP,EB1:SUNUSDT:2025-12-17T16:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,198.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP20_CAP30D,FIXED_TP,EB1:SUNUSDT:2025-12-17T16:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,198.0,STOP,-21.7183605
TIME_STRUCT_CAP10_CAP7D,TIME_ONLY,EB1:SUNUSDT:2025-12-17T16:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,14.0,STOP,-6.637691392889641
FULL_TRAIL_FIXED7_GB30_CAP30D,FULL_TRAIL,EB1:SUNUSDT:2025-12-17T16:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,198.0,INITIAL_STOP,-21.7183605
FULL_TRAIL_FIXED7_GB40_CAP30D,FULL_TRAIL,EB1:SUNUSDT:2025-12-17T16:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,198.0,INITIAL_STOP,-21.7183605
HALF_TP_RUNNER_FIXED7_PT10_GB40_CAP30D,HALF_TP_RUNNER,EB1:SUNUSDT:2025-12-17T16:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,198.0,INITIAL_STOP,-21.7183605
HALF_TP_RUNNER_FIXED7_PT20_GB40_CAP30D,HALF_TP_RUNNER,EB1:SUNUSDT:2025-12-17T16:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,198.0,INITIAL_STOP,-21.7183605
FULL_TRAIL_FIXED7_GB60_CAP30D,FULL_TRAIL,EB1:SUNUSDT:2025-12-17T16:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,198.0,INITIAL_STOP,-21.7183605
HALF_TP_RUNNER_FIXED7_PT10_GB60_CAP365D,HALF_TP_RUNNER,EB1:SUNUSDT:2025-12-17T16:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,198.0,INITIAL_STOP,-21.7183605
HALF_TP_RUNNER_FIXED7_PT20_GB60_CAP365D,HALF_TP_RUNNER,EB1:SUNUSDT:2025-12-17T16:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,198.0,INITIAL_STOP,-21.7183605
FULL_TRAIL_STRUCT_CAP10_GB60_CAP365D,FULL_TRAIL,EB1:SUNUSDT:2025-12-17T16:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,14.0,INITIAL_STOP,-6.637691392889641
TIME_FIXED5_CAP7D,TIME_ONLY,EB1:SUNUSDT:2025-12-21T14:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,96.0,STOP,-15.727357500000041
FIXEDTP_FIXED5_TP10_CAP7D,FIXED_TP,EB1:SUNUSDT:2025-12-21T14:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,96.0,STOP,-15.727357500000041
FIXEDTP_FIXED5_TP20_CAP7D,FIXED_TP,EB1:SUNUSDT:2025-12-21T14:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,96.0,STOP,-15.727357500000041
TIME_FIXED7_CAP7D,TIME_ONLY,EB1:SUNUSDT:2025-12-21T14:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,106.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP10_CAP7D,FIXED_TP,EB1:SUNUSDT:2025-12-21T14:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,106.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP20_CAP7D,FIXED_TP,EB1:SUNUSDT:2025-12-21T14:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,106.0,STOP,-21.7183605
TIME_FIXED7_CAP30D,TIME_ONLY,EB1:SUNUSDT:2025-12-21T14:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,106.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP10_CAP30D,FIXED_TP,EB1:SUNUSDT:2025-12-21T14:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,106.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP20_CAP30D,FIXED_TP,EB1:SUNUSDT:2025-12-21T14:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,106.0,STOP,-21.7183605
TIME_STRUCT_CAP10_CAP7D,TIME_ONLY,EB1:SUNUSDT:2025-12-21T14:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,98.0,STOP,-18.677833948609166
FULL_TRAIL_FIXED7_GB30_CAP30D,FULL_TRAIL,EB1:SUNUSDT:2025-12-21T14:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,106.0,INITIAL_STOP,-21.7183605
FULL_TRAIL_FIXED7_GB40_CAP30D,FULL_TRAIL,EB1:SUNUSDT:2025-12-21T14:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,106.0,INITIAL_STOP,-21.7183605
HALF_TP_RUNNER_FIXED7_PT10_GB40_CAP30D,HALF_TP_RUNNER,EB1:SUNUSDT:2025-12-21T14:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,106.0,INITIAL_STOP,-21.7183605
HALF_TP_RUNNER_FIXED7_PT20_GB40_CAP30D,HALF_TP_RUNNER,EB1:SUNUSDT:2025-12-21T14:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,106.0,INITIAL_STOP,-21.7183605
FULL_TRAIL_FIXED7_GB60_CAP30D,FULL_TRAIL,EB1:SUNUSDT:2025-12-21T14:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,106.0,INITIAL_STOP,-21.7183605
HALF_TP_RUNNER_FIXED7_PT10_GB60_CAP365D,HALF_TP_RUNNER,EB1:SUNUSDT:2025-12-21T14:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,106.0,INITIAL_STOP,-21.7183605
HALF_TP_RUNNER_FIXED7_PT20_GB60_CAP365D,HALF_TP_RUNNER,EB1:SUNUSDT:2025-12-21T14:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,106.0,INITIAL_STOP,-21.7183605
FULL_TRAIL_STRUCT_CAP10_GB60_CAP365D,FULL_TRAIL,EB1:SUNUSDT:2025-12-21T14:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2025,98.0,INITIAL_STOP,-18.677833948609166
TIME_FIXED5_CAP7D,TIME_ONLY,EB1:SUNUSDT:2026-01-04T18:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2026,534.0,STOP,-15.727357499999984
FIXEDTP_FIXED5_TP10_CAP7D,FIXED_TP,EB1:SUNUSDT:2026-01-04T18:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2026,534.0,STOP,-15.727357499999984
FIXEDTP_FIXED5_TP20_CAP7D,FIXED_TP,EB1:SUNUSDT:2026-01-04T18:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2026,534.0,STOP,-15.727357499999984
TIME_FIXED7_CAP7D,TIME_ONLY,EB1:SUNUSDT:2026-01-04T18:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2026,537.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP10_CAP7D,FIXED_TP,EB1:SUNUSDT:2026-01-04T18:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2026,537.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP20_CAP7D,FIXED_TP,EB1:SUNUSDT:2026-01-04T18:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2026,537.0,STOP,-21.7183605
TIME_FIXED7_CAP30D,TIME_ONLY,EB1:SUNUSDT:2026-01-04T18:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2026,537.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP10_CAP30D,FIXED_TP,EB1:SUNUSDT:2026-01-04T18:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2026,537.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP20_CAP30D,FIXED_TP,EB1:SUNUSDT:2026-01-04T18:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2026,537.0,STOP,-21.7183605
TIME_STRUCT_CAP10_CAP7D,TIME_ONLY,EB1:SUNUSDT:2026-01-04T18:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2026,538.0,STOP,-23.33592739958533
FULL_TRAIL_FIXED7_GB30_CAP30D,FULL_TRAIL,EB1:SUNUSDT:2026-01-04T18:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2026,529.0,RUNNER_STOP,-0.7498499999999773
FULL_TRAIL_FIXED7_GB40_CAP30D,FULL_TRAIL,EB1:SUNUSDT:2026-01-04T18:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2026,529.0,RUNNER_STOP,-0.7498499999999773
HALF_TP_RUNNER_FIXED7_PT10_GB40_CAP30D,HALF_TP_RUNNER,EB1:SUNUSDT:2026-01-04T18:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2026,537.0,INITIAL_STOP,-21.7183605
HALF_TP_RUNNER_FIXED7_PT20_GB40_CAP30D,HALF_TP_RUNNER,EB1:SUNUSDT:2026-01-04T18:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2026,537.0,INITIAL_STOP,-21.7183605
FULL_TRAIL_FIXED7_GB60_CAP30D,FULL_TRAIL,EB1:SUNUSDT:2026-01-04T18:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2026,529.0,RUNNER_STOP,-0.7498499999999773
HALF_TP_RUNNER_FIXED7_PT10_GB60_CAP365D,HALF_TP_RUNNER,EB1:SUNUSDT:2026-01-04T18:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2026,537.0,INITIAL_STOP,-21.7183605
HALF_TP_RUNNER_FIXED7_PT20_GB60_CAP365D,HALF_TP_RUNNER,EB1:SUNUSDT:2026-01-04T18:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2026,537.0,INITIAL_STOP,-21.7183605
FULL_TRAIL_STRUCT_CAP10_GB60_CAP365D,FULL_TRAIL,EB1:SUNUSDT:2026-01-04T18:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2026,529.0,RUNNER_STOP,-0.7498499999999773
TIME_FIXED5_CAP7D,TIME_ONLY,EB1:SUNUSDT:2026-01-10T17:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2026,390.0,STOP,-15.727357499999984
FIXEDTP_FIXED5_TP10_CAP7D,FIXED_TP,EB1:SUNUSDT:2026-01-10T17:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2026,390.0,STOP,-15.727357499999984
FIXEDTP_FIXED5_TP20_CAP7D,FIXED_TP,EB1:SUNUSDT:2026-01-10T17:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2026,390.0,STOP,-15.727357499999984
TIME_FIXED7_CAP7D,TIME_ONLY,EB1:SUNUSDT:2026-01-10T17:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2026,391.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP10_CAP7D,FIXED_TP,EB1:SUNUSDT:2026-01-10T17:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2026,391.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP20_CAP7D,FIXED_TP,EB1:SUNUSDT:2026-01-10T17:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2026,391.0,STOP,-21.7183605
TIME_FIXED7_CAP30D,TIME_ONLY,EB1:SUNUSDT:2026-01-10T17:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2026,391.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP10_CAP30D,FIXED_TP,EB1:SUNUSDT:2026-01-10T17:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2026,391.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP20_CAP30D,FIXED_TP,EB1:SUNUSDT:2026-01-10T17:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2026,391.0,STOP,-21.7183605
TIME_STRUCT_CAP10_CAP7D,TIME_ONLY,EB1:SUNUSDT:2026-01-10T17:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2026,388.0,STOP,-10.102205338033778
FULL_TRAIL_FIXED7_GB30_CAP30D,FULL_TRAIL,EB1:SUNUSDT:2026-01-10T17:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2026,230.0,RUNNER_STOP,-0.7498499999999773
FULL_TRAIL_FIXED7_GB40_CAP30D,FULL_TRAIL,EB1:SUNUSDT:2026-01-10T17:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2026,230.0,RUNNER_STOP,-0.7498499999999773
HALF_TP_RUNNER_FIXED7_PT10_GB40_CAP30D,HALF_TP_RUNNER,EB1:SUNUSDT:2026-01-10T17:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2026,391.0,INITIAL_STOP,-21.7183605
HALF_TP_RUNNER_FIXED7_PT20_GB40_CAP30D,HALF_TP_RUNNER,EB1:SUNUSDT:2026-01-10T17:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2026,391.0,INITIAL_STOP,-21.7183605
FULL_TRAIL_FIXED7_GB60_CAP30D,FULL_TRAIL,EB1:SUNUSDT:2026-01-10T17:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2026,230.0,RUNNER_STOP,-0.7498499999999773
HALF_TP_RUNNER_FIXED7_PT10_GB60_CAP365D,HALF_TP_RUNNER,EB1:SUNUSDT:2026-01-10T17:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2026,391.0,INITIAL_STOP,-21.7183605
HALF_TP_RUNNER_FIXED7_PT20_GB60_CAP365D,HALF_TP_RUNNER,EB1:SUNUSDT:2026-01-10T17:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2026,391.0,INITIAL_STOP,-21.7183605
FULL_TRAIL_STRUCT_CAP10_GB60_CAP365D,FULL_TRAIL,EB1:SUNUSDT:2026-01-10T17:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2026,230.0,RUNNER_STOP,-0.7498499999999773
TIME_FIXED5_CAP7D,TIME_ONLY,EB1:SUNUSDT:2026-01-25T00:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2026,45.0,STOP,-15.727357499999984
FIXEDTP_FIXED5_TP10_CAP7D,FIXED_TP,EB1:SUNUSDT:2026-01-25T00:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2026,45.0,STOP,-15.727357499999984
FIXEDTP_FIXED5_TP20_CAP7D,FIXED_TP,EB1:SUNUSDT:2026-01-25T00:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2026,45.0,STOP,-15.727357499999984
TIME_FIXED7_CAP7D,TIME_ONLY,EB1:SUNUSDT:2026-01-25T00:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2026,47.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP10_CAP7D,FIXED_TP,EB1:SUNUSDT:2026-01-25T00:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2026,47.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP20_CAP7D,FIXED_TP,EB1:SUNUSDT:2026-01-25T00:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2026,47.0,STOP,-21.7183605
TIME_FIXED7_CAP30D,TIME_ONLY,EB1:SUNUSDT:2026-01-25T00:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2026,47.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP10_CAP30D,FIXED_TP,EB1:SUNUSDT:2026-01-25T00:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2026,47.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP20_CAP30D,FIXED_TP,EB1:SUNUSDT:2026-01-25T00:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2026,47.0,STOP,-21.7183605
TIME_STRUCT_CAP10_CAP7D,TIME_ONLY,EB1:SUNUSDT:2026-01-25T00:00:00+00:00,SUNUSDT,PRE_BREAKOUT,2026,43.0,STOP,-13.745255236667381
